Pair	Ctcf_E	Dnase1_E	H3k27ac_E	H3k27me3_E	H3k36me3_E	H3k4me2_E	H3k9ac_E	H4k20me1_E	Rad21_E	Tbp_E	Ctcf_P	Dnase1_P	H3k27ac_P	H3k27me3_P	H3k36me3_P	H3k4me2_P	H3k9ac_P	H4k20me1_P	Rad21_P	Tbp_P	Correlation	Exp	Class
chrX_154235848_154246026-chrX_154109708_154117881	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0.111111	0.11269	0
chrX_154305587_154306612-chrX_154372714_154377938	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.111111	0.455176	0
chrX_154314935_154315520-chrX_154027387_154034565	1	0	0	0	0	0	0	0	1	0	0	1	1	0	0	1	1	0	0	0	-0.40182	0.063459	0
chrX_154322680_154327079-chrX_153537523_153552005	1	0	0	0	1	0	0	0	1	0	1	1	0	0	0	0	0	0	1	0	0.893159	0.000261	0
chr11_116617499_116620420-chr11_116737744_116757175	0	0	0	0	1	0	0	0	0	0	1	0	1	0	1	0	0	0	1	0	0.0611132	0.045294	1
chr11_116801557_116806075-chr11_116737744_116757175	0	0	1	0	0	1	0	0	0	0	1	0	1	0	1	0	0	0	1	0	0.288862	0.045294	1
chr11_116806075_116826179-chr11_116737744_116757175	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	1	0	3.78827e-17	0.045294	1
chr11_116860770_116869626-chr11_116737744_116757175	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	1	0	3.78827e-17	0.045294	1
chr11_116932996_116945007-chr11_116737744_116757175	0	0	1	0	0	1	0	1	0	0	1	0	1	0	1	0	0	0	1	0	0.307693	0.045294	1
chr11_116945007_116948154-chr11_116737744_116757175	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	1	0	3.78827e-17	0.045294	1
chr11_116948154_116954945-chr11_116737744_116757175	0	0	0	0	0	0	0	1	0	0	1	0	1	0	1	0	0	0	1	0	0.252815	0.045294	1
chr11_131152002_131159818-chr11_131448816_131456703	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0.4175	0	1
chr11_131274031_131278199-chr11_131448816_131456703	1	1	0	1	0	1	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0.51095	0	1
chr11_131401719_131410044-chr11_131237805_131240614	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1
chr11_131401719_131410044-chr11_131448816_131456703	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0.4175	0	1
chr11_131433069_131440065-chr11_131448816_131456703	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0.4175	0	1
chr11_1748200_1754043-chr11_2185892_2195481	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0.212976	0	1
chr11_1756644_1765301-chr11_2185892_2195481	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0.212976	0	1
chr11_1789267_1792455-chr11_2185892_2195481	0	0	1	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0.261746	0	1
chr11_1795231_1798495-chr11_2185892_2195481	0	0	1	0	0	1	1	0	0	0	1	1	0	0	0	0	0	0	1	0	0.330277	0	1
chr11_2052303_2089389-chr11_2185892_2195481	1	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	1	0	0.847717	0	1
chr11_2206114_2208025-chr11_2185892_2195481	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0.809687	0	1
chr11_2261794_2265397-chr11_2185892_2195481	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0.212976	0	1
chr11_2297038_2309640-chr11_2185892_2195481	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0.212976	0	1
chr11_64197420_64206402-chr11_64402707_64415880	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0.300433	0.00076	1
chr11_64197420_64206402-chr11_64415880_64426617	0	0	0	1	0	0	0	0	0	0	1	1	1	0	0	1	1	0	1	1	-0.448421	0.00076	1
chr11_64197420_64206402-chr11_64523887_64530985	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	1	1	0	0	0.250076	0.003419	1
chr11_64226475_64233213-chr11_64356433_64395036	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0.55374	0.00076	1
chr11_64226475_64233213-chr11_64402707_64415880	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0.300433	0.00076	1
chr11_64226475_64233213-chr11_64415880_64426617	0	0	0	1	0	0	0	0	0	0	1	1	1	0	0	1	1	0	1	1	-0.448421	0.00076	1
chr11_64226475_64233213-chr11_64489786_64499245	0	0	0	1	0	0	0	0	0	0	1	1	0	1	0	1	1	0	1	0	0.0910216	0.00076	1
chr11_64226475_64233213-chr11_64501239_64517861	0	0	0	1	0	0	0	0	0	0	1	1	1	1	0	1	1	0	1	0	-0.12027	0.003419	1
chr11_64226475_64233213-chr11_64523887_64530985	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	1	1	0	0	0.250076	0.003419	1
chr11_64226475_64233213-chr11_64530985_64535815	0	0	0	1	0	0	0	0	0	0	1	0	1	0	1	0	1	1	0	0	0.306637	1.0539	1
chr11_64233404_64254719-chr11_64415880_64426617	0	0	0	1	0	0	0	0	0	0	1	1	1	0	0	1	1	0	1	1	-0.448421	0.00076	1
chr11_64233404_64254719-chr11_64489786_64499245	0	0	0	1	0	0	0	0	0	0	1	1	0	1	0	1	1	0	1	0	0.0910216	0.00076	1
chr11_64233404_64254719-chr11_64544826_64559210	0	0	0	1	0	0	0	0	0	0	1	1	1	0	1	1	1	1	1	1	-0.607182	1.0539	1
chr11_64233404_64254719-chr11_64626490_64631647	0	0	0	1	0	0	0	0	0	0	1	1	1	0	1	0	1	0	0	0	0.29719	0.210802	1
chr11_64276938_64282570-chr11_64402707_64415880	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	2.77722e-17	0.00076	1
chr11_64276938_64282570-chr11_64501239_64517861	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	1	1	0	1	0	-2.02872e-16	0.003419	1
chr11_64276938_64282570-chr11_64523887_64530985	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	0	0	8.18922e-17	0.003419	1
chr11_64276938_64282570-chr11_64544826_64559210	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	1	1	1	1	1	-2.53152e-16	1.0539	1
chr11_64283665_64292231-chr11_64402707_64415880	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0.847033	0.00076	1
chr11_64283665_64292231-chr11_64415880_64426617	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	1	0	1	1	0.182089	0.00076	1
chr11_64283665_64292231-chr11_64523887_64530985	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	0	0	0.250076	0.003419	1
chr11_64292231_64296082-chr11_64402707_64415880	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	2.77722e-17	0.00076	1
chr11_64292231_64296082-chr11_64415880_64426617	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	1	0	1	1	-2.35664e-16	0.00076	1
chr11_64292231_64296082-chr11_64489786_64499245	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	1	1	0	1	0	8.43807e-17	0.00076	1
chr11_64292231_64296082-chr11_64501239_64517861	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	1	1	0	1	0	-2.02872e-16	0.003419	1
chr11_64292231_64296082-chr11_64523887_64530985	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	0	0	8.18922e-17	0.003419	1
chr11_64292231_64296082-chr11_64530985_64535815	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	1	1	0	0	1.24472e-16	1.0539	1
chr11_64307888_64312302-chr11_64415880_64426617	0	1	0	0	0	1	1	0	0	0	1	1	1	0	0	1	1	0	1	1	0.550385	0.00076	1
chr11_64307888_64312302-chr11_64501239_64517861	0	1	0	0	0	1	1	0	0	0	1	1	1	1	0	1	1	0	1	0	0.591907	0.003419	1
chr11_64307888_64312302-chr11_64523887_64530985	0	1	0	0	0	1	1	0	0	0	0	0	1	0	1	0	1	1	0	0	0.318638	0.003419	1
chr11_64312302_64322633-chr11_64402707_64415880	1	1	1	1	0	1	1	0	1	0	1	0	0	1	0	0	0	1	0	0	-0.00544476	0.00076	1
chr11_64312302_64322633-chr11_64523887_64530985	1	1	1	1	0	1	1	0	1	0	0	0	1	0	1	0	1	1	0	0	-0.132034	0.003419	1
chr11_64349180_64353532-chr11_64402707_64415880	0	0	0	1	0	0	0	0	1	0	1	0	0	1	0	0	0	1	0	0	0.0768363	0.00076	1
chr11_64349180_64353532-chr11_64523887_64530985	0	0	0	1	0	0	0	0	1	0	0	0	1	0	1	0	1	1	0	0	-0.375093	0.003419	1
chr11_64437729_64442269-chr11_64402707_64415880	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0.300433	0.00076	1
chr11_64468697_64476269-chr11_64402707_64415880	1	0	0	1	0	0	0	0	1	0	1	0	0	1	0	0	0	1	0	0	0.664068	0.00076	1
chr11_64468697_64476269-chr11_64523887_64530985	1	0	0	1	0	0	0	0	1	0	0	0	1	0	1	0	1	1	0	0	-0.432066	0.003419	1
chr11_64483476_64485148-chr11_64356433_64395036	1	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0.195227	0.00076	1
chr11_64619096_64620201-chr11_64523887_64530985	0	0	1	0	1	1	1	0	0	0	0	0	1	0	1	0	1	1	0	0	0.574287	0.003419	1
chr11_64631647_64642645-chr11_64415880_64426617	0	0	1	0	1	1	1	1	0	0	1	1	1	0	0	1	1	0	1	1	0.0878049	0.00076	1
chr11_64631647_64642645-chr11_64501239_64517861	0	0	1	0	1	1	1	1	0	0	1	1	1	1	0	1	1	0	1	0	0.147329	0.003419	1
chr11_64631647_64642645-chr11_64523887_64530985	0	0	1	0	1	1	1	1	0	0	0	0	1	0	1	0	1	1	0	0	0.698641	0.003419	1
chr11_64631647_64642645-chr11_64530985_64535815	0	0	1	0	1	1	1	1	0	0	1	0	1	0	1	0	1	1	0	0	0.464399	1.0539	1
chr11_64631647_64642645-chr11_64538326_64543055	0	0	1	0	1	1	1	1	0	0	0	0	0	0	1	1	1	1	0	0	0.59132	1.0539	1
chr11_64631647_64642645-chr11_64544826_64559210	0	0	1	0	1	1	1	1	0	0	1	1	1	0	1	1	1	1	1	1	0.0582438	1.0539	1
chr11_64631647_64642645-chr11_64610127_64612855	0	0	1	0	1	1	1	1	0	0	1	1	1	0	0	1	1	0	0	0	0.0848704	0.013029	1
chr11_64631647_64642645-chr11_64620201_64626490	0	0	1	0	1	1	1	1	0	0	0	1	1	0	1	1	1	0	1	1	0.372424	0.210802	1
chr13_113384276_113395090-chr13_113294757_113305233	0	0	0	0	0	0	0	1	0	0	1	1	0	1	0	0	0	0	0	0	0.201169	0	1
chr13_113384276_113395090-chr13_113342742_113346444	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	1	1	1	0	0	0.131944	0.065082	1
chr13_113384276_113395090-chr13_113348809_113360063	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0.065082	1
chr13_113384276_113395090-chr13_113436687_113445412	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	4.04581e-17	0.065082	1
chr13_113384276_113395090-chr13_113503767_113513563	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0.111111	0.065082	1
chr13_113384276_113395090-chr13_113631771_113637197	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0.111111	0.240393	1
chr13_113384276_113395090-chr13_113678635_113686689	0	0	0	0	0	0	0	1	0	0	1	1	0	1	0	0	0	0	1	0	0.254665	0.240393	1
chr13_113419488_113428631-chr13_113348809_113360063	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0.567417	0.065082	1
chr13_113466485_113470083-chr13_113348809_113360063	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0.111111	0.065082	1
chr13_113567711_113586862-chr13_113294757_113305233	1	1	1	1	0	1	1	0	1	0	1	1	0	1	0	0	0	0	0	0	0.329349	0	1
chr13_113567711_113586862-chr13_113348809_113360063	1	1	1	1	0	1	1	0	1	0	0	0	0	0	0	0	0	1	0	0	-0.46802	0.065082	1
chr13_113567711_113586862-chr13_113631771_113637197	1	1	1	1	0	1	1	0	1	0	0	0	0	1	0	0	0	0	0	0	-0.01377	0.240393	1
chr13_113567711_113586862-chr13_113678635_113686689	1	1	1	1	0	1	1	0	1	0	1	1	0	1	0	0	0	0	1	0	0.528953	0.240393	1
chr13_113586862_113599247-chr13_113678635_113686689	1	1	0	1	0	1	1	0	1	0	1	1	0	1	0	0	0	0	1	0	0.736637	0.240393	1
chr13_113599247_113615511-chr13_113348809_113360063	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0.111111	0.065082	1
chr13_113599247_113615511-chr13_113678635_113686689	0	0	0	1	0	0	0	0	0	0	1	1	0	1	0	0	0	0	1	0	0.210185	0.240393	1
chr15_43750262_43763629-chr15_44034348_44042259	0	0	0	0	1	0	0	0	0	1	0	1	1	0	0	1	1	1	0	1	0.208867	1.28954	1
chr15_43770785_43782117-chr15_43792489_43802874	1	0	0	0	1	0	0	0	1	0	1	1	1	0	0	1	1	0	0	0	0.162691	0.714708	1
chr15_43770785_43782117-chr15_44080886_44089111	1	0	0	0	1	0	0	0	1	0	1	1	1	0	1	1	1	1	0	1	0.0534848	10.9878	1
chr15_43785993_43792489-chr15_44080886_44089111	1	0	1	0	0	1	1	0	0	0	1	1	1	0	1	1	1	1	0	1	0.531363	10.9878	1
chr15_43825784_43834250-chr15_43782117_43785993	0	0	0	0	1	0	0	0	0	0	0	1	1	0	1	1	1	0	0	1	0.075269	0.714708	1
chr15_43825784_43834250-chr15_44034348_44042259	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	1	1	1	0	1	-0.301232	1.28954	1
chr15_43825784_43834250-chr15_44067689_44069261	0	0	0	0	1	0	0	0	0	0	1	1	1	0	1	1	1	0	1	0	-0.109873	10.9878	1
chr15_44044200_44049293-chr15_43792489_43802874	0	0	0	0	1	1	0	1	0	0	1	1	1	0	0	1	1	0	0	0	0.198095	0.714708	1
chr15_44128499_44135043-chr15_43782117_43785993	0	0	0	0	1	0	0	0	0	0	0	1	1	0	1	1	1	0	0	1	0.075269	0.714708	1
chr16_151499_155258-chr16_104233_110870	0	0	0	0	1	0	1	0	0	0	0	1	1	0	1	1	1	1	0	0	0.165667	1.00785	1
chr16_151499_155258-chr16_231771_245995	0	0	0	0	1	0	1	0	0	0	1	1	0	0	1	0	0	1	1	0	0.0146125	0.642442	1
chr16_151499_155258-chr16_263354_277803	0	0	0	0	1	0	1	0	0	0	0	0	1	0	1	1	1	1	0	0	0.644937	0.642442	1
chr16_151499_155258-chr16_413010_420925	0	0	0	0	1	0	1	0	0	0	0	1	1	0	1	1	1	1	0	0	0.192084	1.30686	1
chr16_155258_160532-chr16_104233_110870	1	1	0	0	1	0	1	1	1	0	0	1	1	0	1	1	1	1	0	0	0.112393	1.00785	1
chr16_155258_160532-chr16_116692_124058	1	1	0	0	1	0	1	1	1	0	0	1	1	0	0	1	1	0	0	0	0.27496	0.094194	1
chr16_155258_160532-chr16_227105_231771	1	1	0	0	1	0	1	1	1	0	1	1	0	0	0	0	0	1	1	0	0.797484	0.007492	1
chr16_155258_160532-chr16_231771_245995	1	1	0	0	1	0	1	1	1	0	1	1	0	0	1	0	0	1	1	0	0.910386	0.642442	1
chr16_155258_160532-chr16_252186_263354	1	1	0	0	1	0	1	1	1	0	0	0	0	0	1	0	0	1	0	0	0.20599	0.642442	1
chr16_155258_160532-chr16_263354_277803	1	1	0	0	1	0	1	1	1	0	0	0	1	0	1	1	1	1	0	0	0.0273451	0.642442	1
chr16_155258_160532-chr16_413010_420925	1	1	0	0	1	0	1	1	1	0	0	1	1	0	1	1	1	1	0	0	0.211193	1.30686	1
chr16_160532_164689-chr16_231771_245995	0	0	1	0	1	0	0	0	0	0	1	1	0	0	1	0	0	1	1	0	0.111335	0.642442	1
chr16_160532_164689-chr16_252186_263354	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0.488538	0.642442	1
chr16_160532_164689-chr16_263354_277803	0	0	1	0	1	0	0	0	0	0	0	0	1	0	1	1	1	1	0	0	0.0952202	0.642442	1
chr16_160532_164689-chr16_413010_420925	0	0	1	0	1	0	0	0	0	0	0	1	1	0	1	1	1	1	0	0	0.0398406	1.30686	1
chr16_160532_164689-chr16_543473_556514	0	0	1	0	1	0	0	0	0	0	1	1	0	0	1	0	0	1	1	0	-0.272819	0.079181	1
chr16_245995_249075-chr16_104233_110870	0	0	0	0	1	0	0	1	0	0	0	1	1	0	1	1	1	1	0	0	-0.0662523	1.00785	1
chr16_245995_249075-chr16_116692_124058	0	0	0	0	1	0	0	1	0	0	0	1	1	0	0	1	1	0	0	0	0.260063	0.094194	1
chr16_245995_249075-chr16_125725_134450	0	0	0	0	1	0	0	1	0	0	0	1	1	0	0	1	1	1	0	0	0.29787	0.25661	1
chr16_245995_249075-chr16_263354_277803	0	0	0	0	1	0	0	1	0	0	0	0	1	0	1	1	1	1	0	0	0.491044	0.642442	1
chr16_245995_249075-chr16_413010_420925	0	0	0	0	1	0	0	1	0	0	0	1	1	0	1	1	1	1	0	0	-0.113455	1.30686	1
chr16_346060_349199-chr16_231771_245995	0	0	0	0	1	0	0	0	0	0	1	1	0	0	1	0	0	1	1	0	0.230123	0.642442	1
chr16_346060_349199-chr16_263354_277803	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	1	1	1	0	0	0.404308	0.642442	1
chr16_349199_363868-chr16_125725_134450	1	1	0	0	1	0	0	1	0	0	0	1	1	0	0	1	1	1	0	0	-0.233411	0.25661	1
chr16_349199_363868-chr16_164689_169840	1	1	0	0	1	0	0	1	0	0	1	1	0	0	1	0	0	0	1	0	0.228022	0.040023	1
chr16_349199_363868-chr16_180935_191222	1	1	0	0	1	0	0	1	0	0	0	1	1	0	1	1	1	0	0	0	-0.358395	0.040023	1
chr16_349199_363868-chr16_231771_245995	1	1	0	0	1	0	0	1	0	0	1	1	0	0	1	0	0	1	1	0	0.475015	0.642442	1
chr16_349199_363868-chr16_252186_263354	1	1	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0.315754	0.642442	1
chr16_349199_363868-chr16_263354_277803	1	1	0	0	1	0	0	1	0	0	0	0	1	0	1	1	1	1	0	0	0.267905	0.642442	1
chr16_363868_370529-chr16_104233_110870	1	1	0	0	1	0	0	1	0	0	0	1	1	0	1	1	1	1	0	0	-0.131434	1.00785	1
chr16_363868_370529-chr16_112848_115913	1	1	0	0	1	0	0	1	0	0	1	1	0	0	0	0	0	0	1	0	0.200511	0.094194	1
chr16_363868_370529-chr16_116692_124058	1	1	0	0	1	0	0	1	0	0	0	1	1	0	0	1	1	0	0	0	0.243526	0.094194	1
chr16_363868_370529-chr16_125725_134450	1	1	0	0	1	0	0	1	0	0	0	1	1	0	0	1	1	1	0	0	0.08949	0.25661	1
chr16_363868_370529-chr16_231771_245995	1	1	0	0	1	0	0	1	0	0	1	1	0	0	1	0	0	1	1	0	0.540407	0.642442	1
chr16_363868_370529-chr16_252186_263354	1	1	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0.275097	0.642442	1
chr16_370529_374539-chr16_231771_245995	0	0	0	0	1	0	0	1	0	0	1	1	0	0	1	0	0	1	1	0	0.232995	0.642442	1
chr16_370529_374539-chr16_263354_277803	0	0	0	0	1	0	0	1	0	0	0	0	1	0	1	1	1	1	0	0	0.663801	0.642442	1
chr16_374539_387241-chr16_112848_115913	0	1	1	0	1	1	1	1	0	1	1	1	0	0	0	0	0	0	1	0	0.0286748	0.094194	1
chr16_374539_387241-chr16_116692_124058	0	1	1	0	1	1	1	1	0	1	0	1	1	0	0	1	1	0	0	0	0.531746	0.094194	1
chr16_374539_387241-chr16_164689_169840	0	1	1	0	1	1	1	1	0	1	1	1	0	0	1	0	0	0	1	0	-0.119371	0.040023	1
chr16_374539_387241-chr16_180935_191222	0	1	1	0	1	1	1	1	0	1	0	1	1	0	1	1	1	0	0	0	0.453472	0.040023	1
chr16_374539_387241-chr16_263354_277803	0	1	1	0	1	1	1	1	0	1	0	0	1	0	1	1	1	1	0	0	0.307071	0.642442	1
chr16_392110_394890-chr16_104233_110870	0	0	1	0	1	0	0	1	0	0	0	1	1	0	1	1	1	1	0	0	0.301331	1.00785	1
chr16_392110_394890-chr16_112848_115913	0	0	1	0	1	0	0	1	0	0	1	1	0	0	0	0	0	0	1	0	-0.374008	0.094194	1
chr16_392110_394890-chr16_116692_124058	0	0	1	0	1	0	0	1	0	0	0	1	1	0	0	1	1	0	0	0	-0.329763	0.094194	1
chr16_392110_394890-chr16_125725_134450	0	0	1	0	1	0	0	1	0	0	0	1	1	0	0	1	1	1	0	0	0.151132	0.25661	1
chr16_392110_394890-chr16_164689_169840	0	0	1	0	1	0	0	1	0	0	1	1	0	0	1	0	0	0	1	0	0.312533	0.040023	1
chr16_392110_394890-chr16_231771_245995	0	0	1	0	1	0	0	1	0	0	1	1	0	0	1	0	0	1	1	0	0.120416	0.642442	1
chr16_392110_394890-chr16_252186_263354	0	0	1	0	1	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0.267074	0.642442	1
chr16_392110_394890-chr16_263354_277803	0	0	1	0	1	0	0	1	0	0	0	0	1	0	1	1	1	1	0	0	0.263073	0.642442	1
chr16_406311_412386-chr16_164689_169840	1	1	0	0	0	1	0	0	1	0	1	1	0	0	1	0	0	0	1	0	0.617603	0.040023	1
chr16_406311_412386-chr16_231771_245995	1	1	0	0	0	1	0	0	1	0	1	1	0	0	1	0	0	1	1	0	0.572373	0.642442	1
chr16_507074_514366-chr16_104233_110870	0	0	0	0	0	0	0	1	0	0	0	1	1	0	1	1	1	1	0	0	0.0100512	1.00785	1
chr16_507074_514366-chr16_112848_115913	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	1	0	0.212181	0.094194	1
chr16_507074_514366-chr16_116692_124058	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	1	1	0	0	0	0.221191	0.094194	1
chr16_507074_514366-chr16_125725_134450	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	1	1	1	0	0	0.065414	0.25661	1
chr16_507074_514366-chr16_164689_169840	0	0	0	0	0	0	0	1	0	0	1	1	0	0	1	0	0	0	1	0	0.269643	0.040023	1
chr16_507074_514366-chr16_180935_191222	0	0	0	0	0	0	0	1	0	0	0	1	1	0	1	1	1	0	0	0	0.242769	0.040023	1
chr16_507074_514366-chr16_231771_245995	0	0	0	0	0	0	0	1	0	0	1	1	0	0	1	0	0	1	1	0	0.123548	0.642442	1
chr16_507074_514366-chr16_252186_263354	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0.212966	0.642442	1
chr16_507074_514366-chr16_263354_277803	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	1	1	0	0	0.495857	0.642442	1
chr16_507074_514366-chr16_413010_420925	0	0	0	0	0	0	0	1	0	0	0	1	1	0	1	1	1	1	0	0	0.171156	1.30686	1
chr18_61390618_61398059-chr18_61636347_61637821	0	1	1	0	0	1	1	0	0	1	0	1	1	0	0	1	1	0	0	1	0.938332	0.558691	1
chr18_61486751_61494871-chr18_61439717_61444033	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0.111111	0.000358	1
chr18_61531279_61534181-chr18_61636347_61637821	0	0	1	0	0	1	1	0	0	0	0	1	1	0	0	1	1	0	0	1	0.377207	0.558691	1
chr18_61544804_61547698-chr18_61636347_61637821	0	0	1	0	0	1	0	0	0	0	0	1	1	0	0	1	1	0	0	1	0.17293	0.558691	1
chr19_54331773_54346301-chr19_54361186_54373774	1	1	1	0	0	1	1	0	1	0	0	1	1	0	0	1	1	0	0	1	0.464694	0.071183	1
chr19_54331773_54346301-chr19_54463218_54469094	1	1	1	0	0	1	1	0	1	0	0	0	1	0	0	0	1	0	0	0	0.263861	0.001605	1
chr19_54331773_54346301-chr19_54471705_54498373	1	1	1	0	0	1	1	0	1	0	0	1	1	0	0	1	1	0	0	0	0.557479	0.005631	1
chr19_54331773_54346301-chr19_54600850_54620705	1	1	1	0	0	1	1	0	1	0	0	1	1	0	1	1	1	0	0	1	0.284652	0.331946	1
chr19_54331773_54346301-chr19_54620705_54622004	1	1	1	0	0	1	1	0	1	0	0	0	0	0	1	0	0	0	0	0	-0.389065	0.331946	1
chr19_54331773_54346301-chr19_54622004_54643159	1	1	1	0	0	1	1	0	1	0	0	1	1	0	1	1	1	1	0	1	0.17328	0.331946	1
chr19_54331773_54346301-chr19_54643159_54647787	1	1	1	0	0	1	1	0	1	0	0	0	0	0	1	1	1	1	0	0	-0.0507991	0.083716	1
chr19_54331773_54346301-chr19_54647787_54653912	1	1	1	0	0	1	1	0	1	0	0	0	0	0	1	0	0	0	0	0	-0.389065	0.083716	1
chr19_54331773_54346301-chr19_54664754_54667583	1	1	1	0	0	1	1	0	1	0	0	1	1	0	0	1	1	0	0	0	0.527572	0.030071	1
chr19_54331773_54346301-chr19_54667671_54677284	1	1	1	0	0	1	1	0	1	0	1	1	0	0	0	1	0	1	1	0	0.562783	0.001587	1
chr19_54331773_54346301-chr19_54677284_54691409	1	1	1	0	0	1	1	0	1	0	0	0	1	0	1	1	1	1	0	0	0.16021	0.479644	1
chr19_54331773_54346301-chr19_54703388_54706734	1	1	1	0	0	1	1	0	1	0	0	1	1	0	1	1	1	1	0	1	-0.225791	11.8722	1
chr19_54331773_54346301-chr19_54882151_54893239	1	1	1	0	0	1	1	0	1	0	0	0	0	1	0	0	0	0	0	0	-0.389065	0.000786	1
chr19_54331773_54346301-chr19_54935996_54949475	1	1	1	0	0	1	1	0	1	0	1	1	0	0	0	0	0	1	0	0	0.134424	0.000645	1
chr19_54349211_54357838-chr19_54463218_54469094	1	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.301517	0.001605	1
chr19_54349211_54357838-chr19_54471705_54498373	1	1	0	0	0	0	0	0	1	0	0	1	1	0	0	1	1	0	0	0	0.148784	0.005631	1
chr19_54349211_54357838-chr19_54600850_54620705	1	1	0	0	0	0	0	0	1	0	0	1	1	0	1	1	1	0	0	1	-0.179348	0.331946	1
chr19_54349211_54357838-chr19_54882151_54893239	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0.211316	0.000786	1
chr19_54394838_54398207-chr19_54600850_54620705	0	1	0	0	0	0	0	0	0	0	0	1	1	0	1	1	1	0	0	1	0.598645	0.331946	1
chr19_54398207_54400693-chr19_54600850_54620705	0	1	0	0	0	0	0	0	0	0	0	1	1	0	1	1	1	0	0	1	0.598645	0.331946	1
chr19_54404436_54407727-chr19_54600850_54620705	0	1	0	1	0	0	0	0	0	0	0	1	1	0	1	1	1	0	0	1	0.348175	0.331946	1
chr19_54407727_54410929-chr19_54600850_54620705	1	1	0	1	0	1	0	0	1	0	0	1	1	0	1	1	1	0	0	1	0.262691	0.331946	1
